"kld_3d","frechet_3d","binDiff_3d","playerName"
100.008045867318,0.854245688178828,0.263627226740655,"AlecBurks"
"kld_3d","frechet_3d","binDiff_3d","playerName"
73.3577209653706,1.09354213981679,0.77490439843231,"AlHorford"
"kld_3d","frechet_3d","binDiff_3d","playerName"
44.3955250342273,1.44557657567511,0.336224553587531,"AlJefferson"
"kld_3d","frechet_3d","binDiff_3d","playerName"
11.5379770041434,0.625950106242738,0.134356955570897,"AndreDrummond"
"kld_3d","frechet_3d","binDiff_3d","playerName"
32.3155012813651,1.02644139398815,0.452621479364513,"AndrewWiggins"
"kld_3d","frechet_3d","binDiff_3d","playerName"
49.687424184721,0.606978804057994,0.215103181064404,"AnthonyDavis"
"kld_3d","frechet_3d","binDiff_3d","playerName"
16.998190969616,0.867810138718191,0.279572003210687,"BlakeGriffin"
"kld_3d","frechet_3d","binDiff_3d","playerName"
48.7482045779025,0.787973429911545,0.208696681158876,"BradleyBeal"
"kld_3d","frechet_3d","binDiff_3d","playerName"
55.7006862662169,0.627604602328296,0.144362585735699,"BrandonKnight"
"kld_3d","frechet_3d","binDiff_3d","playerName"
77.8230509072794,0.591125589359405,0.217813510502035,"BrookLopez"
"kld_3d","frechet_3d","binDiff_3d","playerName"
124.824112915205,0.910043939867347,0.326164989064243,"CarmeloAnthony"
"kld_3d","frechet_3d","binDiff_3d","playerName"
38.5514847504636,0.668871874722633,0.151764842565879,"ChrisBosh"
"kld_3d","frechet_3d","binDiff_3d","playerName"
82.098340150309,0.938004265622125,0.294458020872284,"ChrisPaul"
"kld_3d","frechet_3d","binDiff_3d","playerName"
47.7438933153583,0.723381756718852,0.293566043288318,"CJMiles"
"kld_3d","frechet_3d","binDiff_3d","playerName"
58.3824223311462,0.638748282900142,0.216067113047393,"ClintCapela"
"kld_3d","frechet_3d","binDiff_3d","playerName"
99.3106810815081,0.667803992228154,0.204541995972454,"CoryJoseph"
"kld_3d","frechet_3d","binDiff_3d","playerName"
56.214787352874,1.11338630580833,0.303884265727322,"DamianLillard"
"kld_3d","frechet_3d","binDiff_3d","playerName"
65.255499462418,0.770985951577359,0.147102659239876,"DaniloGallinari"
"kld_3d","frechet_3d","binDiff_3d","playerName"
39.426732811865,0.604779963073761,0.252442322351594,"DarrenCollison"
"kld_3d","frechet_3d","binDiff_3d","playerName"
34.5468150062703,1.08633741009104,0.55642030262904,"DavidLee"
"kld_3d","frechet_3d","binDiff_3d","playerName"
12.1991565553765,0.82187581822143,0.0915108675370239,"DeandreJordan"
"kld_3d","frechet_3d","binDiff_3d","playerName"
97.7901704899501,1.10887935185634,0.120528785478521,"DemarcusCousins"
"kld_3d","frechet_3d","binDiff_3d","playerName"
45.4004238981061,0.630104313593329,0.0955337980360895,"DemarDerozan"
"kld_3d","frechet_3d","binDiff_3d","playerName"
20.0743825369568,0.679835656313005,0.235409311683886,"DeronWilliams"
"kld_3d","frechet_3d","binDiff_3d","playerName"
102.553241059146,0.945024818132149,0.261713163725439,"DerrickFavors"
"kld_3d","frechet_3d","binDiff_3d","playerName"
76.119786644072,0.917971177100395,0.267974854054535,"DerrickWilliams"
"kld_3d","frechet_3d","binDiff_3d","playerName"
93.4913379411386,1.03972742774672,0.15468785519294,"DionWaiters"
"kld_3d","frechet_3d","binDiff_3d","playerName"
38.9586548775926,0.610649308201999,0.263655957069271,"DirkNowitzki"
"kld_3d","frechet_3d","binDiff_3d","playerName"
7.99038913737435,0.728287920620087,0.108740899248562,"DraymondGreen"
"kld_3d","frechet_3d","binDiff_3d","playerName"
44.3891498030799,0.602243187068543,0.183857097889439,"DwayneWade"
"kld_3d","frechet_3d","binDiff_3d","playerName"
46.5065849741269,0.633000383425227,0.383805302177483,"DwightHoward"
"kld_3d","frechet_3d","binDiff_3d","playerName"
30.6940415771694,0.628696523548403,0.354520593981975,"DwightPowell"
"kld_3d","frechet_3d","binDiff_3d","playerName"
49.013234598942,0.722383158722302,0.241965001186449,"EdDavis"
"kld_3d","frechet_3d","binDiff_3d","playerName"
46.5558234988246,1.02733619079554,0.335652748429337,"ElfridPayton"
"kld_3d","frechet_3d","binDiff_3d","playerName"
36.7443516488042,1.04723026513879,0.23295487117665,"EmmanuelMudiay"
"kld_3d","frechet_3d","binDiff_3d","playerName"
16.6235972859746,0.933778083025766,0.423567030965202,"EnesKanter"
"kld_3d","frechet_3d","binDiff_3d","playerName"
19.4423096375728,0.57802593084978,0.119616746361801,"EricBledsoe"
"kld_3d","frechet_3d","binDiff_3d","playerName"
36.8808246030987,0.683408488801175,0.237371496060355,"FestusEzeli"
"kld_3d","frechet_3d","binDiff_3d","playerName"
26.607191412601,1.46180540049397,0.601229436996655,"GarrettTemple"
"kld_3d","frechet_3d","binDiff_3d","playerName"
110.16741274223,0.628859728524299,0.17305323146961,"GiannisAntetokounmpo"
"kld_3d","frechet_3d","binDiff_3d","playerName"
69.164297759732,0.729529301731827,0.283413382532363,"GordonHayward"
"kld_3d","frechet_3d","binDiff_3d","playerName"
47.658379826958,1.0059058097417,0.249488803566718,"GorguiDieng"
"kld_3d","frechet_3d","binDiff_3d","playerName"
98.4929696932685,0.706206403823504,0.211758107715866,"GregMonroe"
"kld_3d","frechet_3d","binDiff_3d","playerName"
34.0752232718783,0.966852891707341,0.0970109669287813,"HassanWhiteside"
"kld_3d","frechet_3d","binDiff_3d","playerName"
60.5615429113977,0.736674213690239,0.292809537014087,"IanMahinmi"
"kld_3d","frechet_3d","binDiff_3d","playerName"
74.6883045158342,0.725392645694086,0.170929500208538,"IsaiahCanaan"
"kld_3d","frechet_3d","binDiff_3d","playerName"
68.8356668410785,0.573115557333775,0.198492068949695,"IsaiahThomas"
"kld_3d","frechet_3d","binDiff_3d","playerName"
67.8846477759459,1.21263221785311,0.16455220739551,"JabariParker"
"kld_3d","frechet_3d","binDiff_3d","playerName"
46.0691775356217,0.992019553125385,0.262227866736606,"JaeCrowder"
"kld_3d","frechet_3d","binDiff_3d","playerName"
