"x_loc","radius","y_loc","abbrName","rounded_gameClock","frame_id","loess_coords","loess_residuals","quad_residuals","id"
18.495225,5.18666,25.89184,"D. Williams",738,1,7.6874695116766,-2.5008095116766,NA,1
18.695075,5.656865,25.819095,"D. Williams",738,2,6.98974917106578,-1.33288417106578,NA,1
18.8447,5.77663,25.817185,"D. Williams",738,3,6.95899297819452,-1.18236297819452,NA,1
18.969255,5.96557,25.748125,"D. Williams",738,4,7.04314883266128,-1.07757883266128,NA,1
19.120655,6.152875,25.69203,"D. Williams",738,5,7.19018944405698,-1.03731444405698,0.033919343944776,1
19.25236,6.23188,25.66089,"D. Williams",738,6,7.40459714699178,-1.17271714699178,0.0237480305897227,1
19.42514,6.396565,25.61234,"D. Williams",738,7,7.15873049168183,-0.762165491681826,0.01476177680399,1
19.52092,6.532225,25.575985,"D. Williams",738,8,7.04421780093873,-0.511992800938732,0.0196771215516316,1
19.60927,6.575735,25.58732,"D. Williams",738,9,6.91002410676809,-0.33428910676809,0.0165442369975613,1
19.690875,6.626575,25.5813,"D. Williams",738,10,7.0131537843656,-0.386578784365598,0.0117071167682054,1
19.531665,6.678945,25.522845,"D. Williams",738,11,7.05636631917113,-0.377421319171125,0.0443819958465499,1
19.5378,6.7132,25.49291,"D. Williams",738,12,7.05485405403232,-0.341654054032315,0.0570917115274636,1
19.707465,6.80716,25.498285,"D. Williams",738,13,7.04908011424114,-0.241920114241144,0.0382697483461033,1
19.748385,6.984495,25.496035,"D. Williams",738,14,7.14536919037832,-0.160874190378322,0.0355614945350792,1
19.765695,7.10518,25.424115,"D. Williams",738,15,7.18667156688557,-0.0814915668855658,0.0144835513551314,1
19.79852,7.161125,25.4024,"D. Williams",738,16,7.27366369776237,-0.11253869776237,0.0280696935470718,1
19.83771,7.273805,25.4712,"D. Williams",738,17,7.39686332560699,-0.123058325606991,0.0151999990085862,1
19.84428,7.399845,25.496865,"D. Williams",738,18,7.41991504356826,-0.0200700435682588,0.0357829831964638,1
19.824495,7.483115,25.414005,"D. Williams",738,19,7.35258131494297,0.130533685057032,0.0722547416844392,1
19.786245,7.628245,25.37087,"D. Williams",738,20,7.23900138550324,0.389243614496755,0.122682686202538,1
19.66558,7.826485,25.375205,"D. Williams",738,21,6.96007577830655,0.86640922169345,0.0402303182331844,1
19.5146,7.935365,25.46044,"D. Williams",738,22,7.04162355943878,0.893741440561218,0.0149320827264621,1
19.49607,8.01304,25.44786,"D. Williams",738,23,7.06056241764214,0.952477582357865,0.0250993907968104,1
19.28469,8.42988,25.35907,"D. Williams",738,24,7.39956515519045,1.03031484480955,0.026936720078386,1
19.115015,8.91412,25.3019,"D. Williams",738,25,7.18695803275479,1.72716196724521,0.0153798572370894,1
18.825645,9.29815,25.253055,"D. Williams",738,26,6.95701419797121,2.34113580202879,0.0355072482472837,1
18.556195,9.580675,25.310415,"D. Williams",738,27,7.46340233644955,2.11727266355045,0.0344119583469627,1
18.25527,9.90199,25.32387,"D. Williams",738,28,8.62126947971653,1.28072052028347,0.0459179930022451,1
18.023975,10.22431,25.32186,"D. Williams",738,29,9.4781532457751,0.746156754224904,0.0198157754359727,1
17.711065,10.447805,25.32748,"D. Williams",738,30,10.3723289026393,0.0754760973606494,0.0277881051007569,1
17.445595,10.71353,25.34506,"D. Williams",738,31,10.9956337558477,-0.282103755847691,0.0241335010943484,1
17.41815,11.06742,25.353035,"D. Williams",738,32,11.0439505208285,0.0234694791715082,0.0957842919636882,1
"x_loc","radius","y_loc","abbrName","rounded_gameClock","frame_id","loess_coords","loess_residuals","quad_residuals","id"
18.48492,5.22828,24.16307,"D. Williams",2285,1,6.64841813009104,-1.42013813009104,NA,2
18.53344,5.471185,24.29546,"D. Williams",2285,2,6.40524724747705,-0.934062247477049,NA,2
18.715855,5.674815,24.25284,"D. Williams",2285,3,6.34610688828528,-0.671291888285276,NA,2
18.838905,5.846955,24.348245,"D. Williams",2285,4,6.99201183729356,-1.14505683729356,NA,2
19.007315,6.07443,24.33311,"D. Williams",2285,5,7.11458946307508,-1.04015946307508,0.0388934744976815,2
19.216275,6.205985,24.254475,"D. Williams",2285,6,6.8800965297254,-0.674111529725396,0.0215885609576283,2
19.2185,6.280285,24.431845,"D. Williams",2285,7,6.87746566189211,-0.597180661892113,0.0194834291508554,2
19.294295,6.357185,24.516,"D. Williams",2285,8,6.80956350106577,-0.452378501065774,0.0258769901329671,2
19.402625,6.4699,24.53232,"D. Williams",2285,9,6.87210551804533,-0.40220551804533,0.020144682446592,2
19.50204,6.60664,24.49855,"D. Williams",2285,10,7.21788937395142,-0.611249373951424,0.0198352767392214,2
19.60861,6.77852,24.51832,"D. Williams",2285,11,7.38600679230145,-0.607486792301449,0.00258897658488575,2
19.492165,6.858185,24.596665,"D. Williams",2285,12,7.1639180184871,-0.3057330184871,0.077617714995262,2
19.591925,6.89097,24.589195,"D. Williams",2285,13,7.38345724098489,-0.492487240984887,0.0761939749155104,2
19.744715,6.957115,24.584555,"D. Williams",2285,14,6.96291495346095,-0.00579995346095075,0.0770717174420154,2
19.70536,7.02423,24.64293,"D. Williams",2285,15,7.16268117204297,-0.138451172042972,0.0500815616972513,2
19.698405,7.0669,24.66591,"D. Williams",2285,16,7.19193918859966,-0.125039188599664,0.0417839848782961,2
19.65085,7.100505,24.63813,"D. Williams",2285,17,7.34098078029966,-0.240475780299663,0.0172732900339984,2
19.56309,7.264575,24.728165,"D. Williams",2285,18,7.35949429704022,-0.0949192970402208,0.0119093975059441,2
